neg_prob,neu_prob,pos_prob
0.610401,0.265864,0.123735
0.150096,0.706679,0.143225
0.674784,0.301975,0.023241
0.098322,0.638725,0.262953
0.494922,0.346784,0.158294
0.492149,0.456053,0.051798
0.056222,0.806018,0.13776
0.43104,0.461156,0.107804
0.236155,0.42586,0.337985
0.79031,0.163464,0.046226
0.753277,0.225597,0.021127
0.548222,0.395272,0.056506
0.891703,0.094125,0.014172
0.762288,0.193602,0.04411
0.272224,0.40224,0.325535
0.9101,0.072431,0.01747
0.282437,0.557332,0.160231
0.115037,0.633466,0.251496
0.088263,0.748155,0.163582
0.173036,0.73406,0.092905
0.54939,0.277982,0.172628
0.066605,0.213923,0.719472
0.479339,0.430393,0.090268
0.141192,0.727081,0.131727
0.370116,0.41429,0.215594
0.179,0.615164,0.205836
0.79968,0.162342,0.037978
0.621485,0.327193,0.051322
0.618371,0.268781,0.112849
0.064041,0.173998,0.76196
0.903965,0.0831,0.012936
0.852302,0.124121,0.023578
0.362738,0.411459,0.225803
0.939182,0.049881,0.010937
0.61836,0.289426,0.092214
0.344355,0.391105,0.26454
0.871705,0.103711,0.024584
0.236276,0.694337,0.069386
0.896342,0.088735,0.014923
0.865943,0.113707,0.02035
0.349976,0.532437,0.117587
0.910406,0.076422,0.013171
0.763046,0.206275,0.030679
0.909221,0.075237,0.015542
0.622252,0.30552,0.072228
0.0578,0.513084,0.429116
0.243884,0.604657,0.151459
0.870584,0.107748,0.021668
0.851571,0.113731,0.034698
0.922226,0.064575,0.013199
0.741591,0.23198,0.026429
0.910808,0.077626,0.011566
0.708582,0.228241,0.063177
0.802439,0.12484,0.07272
0.925575,0.062418,0.012007
0.499451,0.402034,0.098515
0.853539,0.120771,0.025691
0.925384,0.054277,0.020339
0.655152,0.262444,0.082404
0.59598,0.291689,0.112331
0.606941,0.291269,0.10179
0.252439,0.422456,0.325105
0.425911,0.473325,0.100764
0.849932,0.133136,0.016932
0.599225,0.26624,0.134535
0.718032,0.195852,0.086116
0.766244,0.152863,0.080893
0.320517,0.2926,0.386882
0.767749,0.178323,0.053929
0.892512,0.095564,0.011924
0.466936,0.436825,0.096239
0.919409,0.064711,0.01588
0.277675,0.527121,0.195204
0.283172,0.521448,0.19538
0.216447,0.393476,0.390077
0.203092,0.168626,0.628282
0.288394,0.494859,0.216747
0.101195,0.366597,0.532207
0.136967,0.471117,0.391917
0.478482,0.403793,0.117724
0.736227,0.205565,0.058208
0.628252,0.301824,0.069925
0.070971,0.116451,0.812579
0.081425,0.178424,0.740151
0.219186,0.593246,0.187568
0.28727,0.563979,0.14875
0.460475,0.445169,0.094356
0.1056,0.110842,0.783558
0.215132,0.276272,0.508597
0.874802,0.098834,0.026365
0.046678,0.797368,0.155954
0.723817,0.213942,0.062241
0.236668,0.531691,0.231641
0.120137,0.771552,0.108311
0.057997,0.582697,0.359306
0.879345,0.090698,0.029957
0.817859,0.16274,0.019401
0.772395,0.20246,0.025144
0.336419,0.35178,0.3118
0.927157,0.056035,0.016809
0.584976,0.267416,0.147607
0.509079,0.333684,0.157237
0.149314,0.767025,0.083661
0.175108,0.141934,0.682958
0.428204,0.317837,0.253959
0.15798,0.458333,0.383687
0.284026,0.397298,0.318676
0.361696,0.376443,0.261861
0.661047,0.224281,0.114672
0.869376,0.116887,0.013737
0.409296,0.406888,0.183816
0.023831,0.132416,0.843753
0.045409,0.256974,0.697617
0.092202,0.320033,0.587765
0.15543,0.629805,0.214765
0.30749,0.420871,0.27164
0.601064,0.289913,0.109024
0.255058,0.551435,0.193507
0.696986,0.253382,0.049631
0.400389,0.359747,0.239864
0.077819,0.669992,0.252189
0.178345,0.274242,0.547413
0.783187,0.190594,0.026219
0.51248,0.30188,0.185639
0.471164,0.369307,0.159528
0.242163,0.581717,0.176121
0.535087,0.416195,0.048717
0.365265,0.541324,0.093411
0.070125,0.327773,0.602102
0.187131,0.246341,0.566528
0.227536,0.544368,0.228096
0.094549,0.690455,0.214995
0.885968,0.100247,0.013784
0.238457,0.674905,0.086638
0.270448,0.645523,0.084028
0.862404,0.118978,0.018618
0.790934,0.151182,0.057884
0.761041,0.215731,0.023229
0.72286,0.224108,0.053032
0.276683,0.606406,0.116911
0.665905,0.224895,0.1092
0.442611,0.37823,0.179159
0.928392,0.05807,0.013538
0.888758,0.097358,0.013884
0.057742,0.373865,0.568394
0.909621,0.075358,0.015021
0.873365,0.109761,0.016874
0.864931,0.108332,0.026736
0.45267,0.394854,0.152476
0.426035,0.368894,0.205071
0.492489,0.413345,0.094167
0.703904,0.196952,0.099144
0.713053,0.198296,0.088651
0.450374,0.391943,0.157684
0.865493,0.12153,0.012978
0.732243,0.192794,0.074963
0.807105,0.16652,0.026376
0.833974,0.147777,0.01825
0.82823,0.138074,0.033696
0.438475,0.433766,0.127759
0.251103,0.524079,0.224818
0.47344,0.367214,0.159347
0.855546,0.11952,0.024934
0.588616,0.247029,0.164355
0.817394,0.165028,0.017578
0.744801,0.187224,0.067976
0.943483,0.044309,0.012208
0.574183,0.383248,0.042568
0.860636,0.112286,0.027078
0.913344,0.067494,0.019162
0.686268,0.208033,0.105699
0.709042,0.268573,0.022385
0.778693,0.183617,0.03769
0.739111,0.199603,0.061287
0.188609,0.45667,0.354721
0.747608,0.187806,0.064586
0.112229,0.437397,0.450374
0.20509,0.523581,0.271329
0.212084,0.668917,0.118999
0.421421,0.438718,0.139861
0.752778,0.197758,0.049464
0.105382,0.662843,0.231775
0.840325,0.138503,0.021172
0.094386,0.460762,0.444851
0.547179,0.374626,0.078195
0.548748,0.365222,0.08603
0.050777,0.725024,0.224198
0.206462,0.597525,0.196012
0.804317,0.177447,0.018237
0.845003,0.13158,0.023417
0.943741,0.037761,0.018498
0.375922,0.488405,0.135673
0.931746,0.053253,0.015001
0.21769,0.347438,0.434872
0.682977,0.20396,0.113063
0.322728,0.585698,0.091574
0.331554,0.370398,0.298048
0.257003,0.220985,0.522013
0.867849,0.092763,0.039388
0.952641,0.035113,0.012246
0.805344,0.149855,0.0448
0.666615,0.246556,0.086829
0.699245,0.185026,0.11573
0.703035,0.196176,0.10079
0.35136,0.410458,0.238182
0.769935,0.185635,0.044429
0.691149,0.251228,0.057623
0.564507,0.296954,0.13854
0.908553,0.079154,0.012293
0.831315,0.110688,0.057997
0.463356,0.400931,0.135713
0.410332,0.337732,0.251936
0.847832,0.120509,0.031659
0.083693,0.284107,0.6322
0.269904,0.382406,0.34769
0.850931,0.127379,0.02169
0.580492,0.39034,0.029168
0.202972,0.259141,0.537887
0.909412,0.075427,0.015161
0.180428,0.302791,0.51678
0.032919,0.1448,0.822282
0.085191,0.77282,0.141989
0.352395,0.369976,0.277628
0.137702,0.591819,0.270479
0.020884,0.534045,0.445071
0.135112,0.429034,0.435853
0.374493,0.373347,0.252159
0.382498,0.353229,0.264274
0.330748,0.520591,0.148662
0.26016,0.601441,0.138399
0.399031,0.527507,0.073461
0.366249,0.558361,0.07539
0.586308,0.266208,0.147484
0.88649,0.0932,0.020309
0.457404,0.508426,0.03417
0.264413,0.361245,0.374342
0.169605,0.401591,0.428804
0.382111,0.470736,0.147152
0.619349,0.342665,0.037987
0.392068,0.396843,0.211089
0.801348,0.163328,0.035324
0.55171,0.422495,0.025794
0.917998,0.071424,0.010578
0.824708,0.158597,0.016695
0.770425,0.208054,0.021521
0.63173,0.316855,0.051416
0.226319,0.641825,0.131856
0.736821,0.216102,0.047077
0.811604,0.165751,0.022646
0.212097,0.349201,0.438702
0.850853,0.118756,0.030391
0.904244,0.075243,0.020513
0.317777,0.478956,0.203267
0.451033,0.419305,0.129662
0.057825,0.4085,0.533675
0.281842,0.60931,0.108848
0.348717,0.378913,0.27237
0.754273,0.199878,0.045848
0.104907,0.485732,0.409361
0.703821,0.219773,0.076406
0.342244,0.380879,0.276877
0.628517,0.218375,0.153108
0.160656,0.574537,0.264807
0.664742,0.304893,0.030365
0.649493,0.325636,0.024871
0.565815,0.404968,0.029218
0.656364,0.313105,0.03053
0.575324,0.384229,0.040448
0.142326,0.793538,0.064137
0.694113,0.281328,0.024559
0.216057,0.556226,0.227717
0.123455,0.775016,0.101529
0.120581,0.210462,0.668957
0.305091,0.526169,0.16874
0.189442,0.282415,0.528143
0.511652,0.359574,0.128774
0.185123,0.395611,0.419266
0.157508,0.577445,0.265047
0.251068,0.630219,0.118713
0.866666,0.115943,0.01739
0.911948,0.070023,0.01803
0.339531,0.378997,0.281472
0.090454,0.484787,0.424759
0.166256,0.237212,0.596531
0.851938,0.126185,0.021877
0.15067,0.372857,0.476473
0.576397,0.329685,0.093918
0.26001,0.448934,0.291056
0.19031,0.463219,0.346471
0.214373,0.289461,0.496167
0.073552,0.280611,0.645837
0.241098,0.42964,0.329262
0.150197,0.578347,0.271456
0.753458,0.207017,0.039524
0.201931,0.594651,0.203418
0.268319,0.542886,0.188795
0.859607,0.114186,0.026207
0.877572,0.1078,0.014627
0.781273,0.172745,0.045982
0.530734,0.421353,0.047914
0.417235,0.500797,0.081968
0.868979,0.112526,0.018495
0.794378,0.177693,0.027929
0.047419,0.08695,0.865631
0.709912,0.219998,0.07009
0.882338,0.098177,0.019484
0.871153,0.100943,0.027904
0.600166,0.335198,0.064636
0.900229,0.084639,0.015132
0.038223,0.093304,0.868473
0.872152,0.105275,0.022573
0.221217,0.330046,0.448737
0.239231,0.353554,0.407215
0.939156,0.047878,0.012965
0.310519,0.511169,0.178312
0.892255,0.095633,0.012112
0.247837,0.695622,0.056542
0.652273,0.305862,0.041865
0.585798,0.371564,0.042638
0.59946,0.372372,0.028168
0.150724,0.778824,0.070452
0.67974,0.290587,0.029673
0.830699,0.1507,0.018601
0.665656,0.31121,0.023134
0.608404,0.289399,0.102198
0.297265,0.495291,0.207444
0.44826,0.479241,0.072499
0.770256,0.1919,0.037845
0.046878,0.674932,0.278189
0.154327,0.632068,0.213604
0.555689,0.331105,0.113206
0.331309,0.3837,0.284992
0.529422,0.285372,0.185206
0.289109,0.427204,0.283687
0.427536,0.496392,0.076072
0.551115,0.306021,0.142864
0.24749,0.392091,0.360418
0.928093,0.05804,0.013867
0.909117,0.071611,0.019272
0.59206,0.357119,0.05082
0.644923,0.325783,0.029294
0.297382,0.549425,0.153193
0.514961,0.445531,0.039508
0.393361,0.533555,0.073085
0.197387,0.436623,0.36599
0.731721,0.201302,0.066977
0.377982,0.367833,0.254185
0.270219,0.428578,0.301203
0.20379,0.463956,0.332254
0.208619,0.484708,0.306673
0.078273,0.279045,0.642683
0.206991,0.349546,0.443463
0.89423,0.08176,0.02401
0.16964,0.651982,0.178378
0.923017,0.057948,0.019035
0.653824,0.255583,0.090593
0.562349,0.33581,0.10184
0.132081,0.773259,0.09466
0.736804,0.222207,0.040989
0.359307,0.44447,0.196223
0.288475,0.641856,0.06967
0.688468,0.288342,0.02319
0.158765,0.59065,0.250585
0.177601,0.592323,0.230075
0.74825,0.227371,0.024379
0.78526,0.198689,0.016051
0.909137,0.077347,0.013516
0.910182,0.074998,0.01482
0.200419,0.750507,0.049074
0.871861,0.099836,0.028303
0.687928,0.254487,0.057584
0.433412,0.512998,0.05359
0.929575,0.058912,0.011513
0.095225,0.274483,0.630291
0.116875,0.549967,0.333158
0.763563,0.213409,0.023028
0.909875,0.071683,0.018442
0.811971,0.160662,0.027367
0.315498,0.401116,0.283386
0.648478,0.26934,0.082182
0.214817,0.597232,0.187951
0.589175,0.308533,0.102293
0.252639,0.396267,0.351094
0.462334,0.266023,0.271644
0.862921,0.115982,0.021097
0.337966,0.548092,0.113943
0.551254,0.322604,0.126141
0.354862,0.376895,0.268244
0.669002,0.24386,0.087138
0.826142,0.103921,0.069936
0.815607,0.154244,0.030148
0.578534,0.305399,0.116068
0.347974,0.577709,0.074317
0.506507,0.383456,0.110037
0.649558,0.298763,0.051679
0.908012,0.075653,0.016335
0.870947,0.104592,0.024461
0.887135,0.088634,0.024231
0.234888,0.372372,0.39274
0.107252,0.353588,0.539159
0.625671,0.267126,0.107202
0.248855,0.433391,0.317755
0.765027,0.159837,0.075136
0.887266,0.092204,0.02053
0.915748,0.067506,0.016747
0.817882,0.157748,0.02437
0.740326,0.175566,0.084107
0.230125,0.516079,0.253796
0.635816,0.269345,0.094839
0.155482,0.704864,0.139654
0.211438,0.409946,0.378616
0.844287,0.13813,0.017583
0.530088,0.399461,0.070451
0.140287,0.591904,0.267809
0.459327,0.469052,0.071621
0.578477,0.326106,0.095417
0.882268,0.098827,0.018905
0.107005,0.538766,0.35423
0.190199,0.666235,0.143566
0.679799,0.212324,0.107877
0.072717,0.518097,0.409186
0.743828,0.200967,0.055205
0.815711,0.131182,0.053108
0.580813,0.263559,0.155629
0.075584,0.513198,0.411218
0.422326,0.358332,0.219342
0.52653,0.356862,0.116608
0.525952,0.401418,0.07263
0.90592,0.075481,0.018599
0.802975,0.172147,0.024878
0.577197,0.333034,0.089769
0.848832,0.127965,0.023203
0.567694,0.349039,0.083267
0.813287,0.149464,0.037249
0.207448,0.697997,0.094555
0.769898,0.161495,0.068608
0.480118,0.319628,0.200254
0.460459,0.458112,0.081429
0.153068,0.47747,0.369461
0.806648,0.164971,0.028381
0.873482,0.108256,0.018262
0.829344,0.15154,0.019116
0.889087,0.096302,0.014612
0.204791,0.630541,0.164668
0.874262,0.108603,0.017136
0.32119,0.473758,0.205051
0.387277,0.439441,0.173281
0.178722,0.396525,0.424753
0.603174,0.30339,0.093437
0.328975,0.369187,0.301839
0.709178,0.269585,0.021237
0.76384,0.185759,0.0504
0.429782,0.493049,0.077169
0.274273,0.498691,0.227036
0.7487,0.203128,0.048172
0.886691,0.09278,0.020529
0.095332,0.669707,0.23496
0.542322,0.33546,0.122218
0.428009,0.477851,0.09414
0.165862,0.573248,0.260891
0.931822,0.05592,0.012258
0.612068,0.35088,0.037052
0.913812,0.07425,0.011938
0.777756,0.203582,0.018661
0.542764,0.378005,0.079231
0.199181,0.724833,0.075986
0.176959,0.599036,0.224005
0.118867,0.651523,0.22961
0.510836,0.348478,0.140686
0.656168,0.226571,0.117261
0.912192,0.074459,0.013349
0.069819,0.506442,0.423739
0.667881,0.227751,0.104368
0.783221,0.190401,0.026378
0.217316,0.264056,0.518628
0.179907,0.518113,0.30198
0.430986,0.283624,0.28539
0.755438,0.190436,0.054126
0.619054,0.314583,0.066363
0.59733,0.339163,0.063506
0.131165,0.477173,0.391662
0.838883,0.133042,0.028076
0.167081,0.693502,0.139416
0.397908,0.429678,0.172413
0.760796,0.213945,0.02526
0.587372,0.354313,0.058315
0.833077,0.15075,0.016173
0.670825,0.266945,0.06223
0.485912,0.417527,0.096561
0.902868,0.071252,0.02588
0.815021,0.167095,0.017884
0.889955,0.087617,0.022428
0.616743,0.29869,0.084567
0.886986,0.094908,0.018107
0.898114,0.085368,0.016518
0.677692,0.256037,0.066271
0.697844,0.247051,0.055105
0.214354,0.580851,0.204795
0.515565,0.436212,0.048223
0.367947,0.559646,0.072407
0.945376,0.043124,0.0115
0.442604,0.509669,0.047727
0.608782,0.284599,0.106618
0.494327,0.442761,0.062913
0.80131,0.151587,0.047103
0.488705,0.37991,0.131385
0.819256,0.156834,0.02391
0.434509,0.409473,0.156018
0.216881,0.598162,0.184956
0.667734,0.240889,0.091377
0.901946,0.084666,0.013388
0.875672,0.110352,0.013976
0.67088,0.306492,0.022628
0.286885,0.409832,0.303283
0.641946,0.307463,0.050592
0.246372,0.607579,0.146049
0.265493,0.638975,0.095531
0.351165,0.417588,0.231247
0.93183,0.05481,0.01336
0.867384,0.100725,0.031891
0.232852,0.665705,0.101443
0.736848,0.228099,0.035054
0.946894,0.041413,0.011694
0.842984,0.135987,0.021029
0.710029,0.249577,0.040394
0.700202,0.237204,0.062594
0.341387,0.463613,0.195
0.903554,0.06906,0.027386
0.912625,0.072334,0.015041
0.171474,0.642818,0.185708
0.698478,0.221093,0.080428
0.780811,0.198558,0.020631
0.87048,0.108545,0.020974
0.863639,0.117067,0.019294
0.486221,0.383345,0.130434
0.548918,0.320834,0.130249
0.92059,0.062717,0.016693
0.930876,0.05799,0.011135
0.868661,0.118702,0.012637
0.836483,0.143268,0.020249
0.79134,0.182158,0.026501
0.262149,0.66151,0.076341
0.368803,0.58479,0.046406
0.88837,0.099738,0.011893
0.636814,0.326029,0.037157
0.399042,0.526537,0.074421
0.894404,0.093483,0.012113
0.616454,0.353424,0.030122
0.327003,0.640602,0.032395
0.913044,0.06542,0.021536
0.878866,0.105123,0.016011
0.862594,0.120324,0.017082
0.918534,0.066765,0.014701
0.706021,0.26943,0.02455
0.682174,0.225786,0.09204
0.474487,0.356715,0.168798
0.716192,0.205248,0.078559
0.887245,0.095669,0.017086
0.556032,0.371448,0.07252
0.412597,0.339927,0.247476
0.755086,0.186007,0.058908
0.789012,0.188934,0.022055
0.34443,0.45014,0.20543
0.820806,0.158188,0.021006
0.160429,0.653394,0.186177
0.925136,0.061277,0.013587
0.181973,0.433822,0.384205
0.51631,0.293183,0.190507
0.366871,0.423076,0.210053
0.926729,0.05643,0.016841
0.163701,0.40574,0.430559
0.849999,0.132343,0.017658
0.920192,0.066957,0.012851
0.136703,0.412724,0.450573
0.333923,0.356987,0.30909
0.160244,0.318293,0.521464
0.069499,0.421017,0.509485
0.806196,0.165219,0.028585
0.218773,0.607484,0.173743
0.202005,0.737729,0.060266
0.594658,0.269024,0.136318
0.874146,0.105687,0.020167
0.781758,0.193276,0.024966
0.889556,0.092247,0.018197
0.90474,0.080934,0.014326
0.849312,0.127395,0.023293
0.639313,0.240501,0.120186
0.581927,0.365669,0.052405
0.470615,0.313012,0.216373
0.496728,0.349068,0.154204
0.143889,0.55219,0.30392
0.187695,0.449638,0.362666
0.113488,0.443423,0.443088
0.342238,0.527989,0.129773
0.519771,0.32351,0.156719
0.142977,0.353253,0.50377
0.15245,0.279186,0.568364
0.919786,0.057204,0.02301
0.80857,0.153025,0.038405
0.675999,0.263719,0.060281
0.785047,0.161206,0.053747
0.091304,0.336829,0.571867
0.625546,0.277387,0.097067
0.393684,0.445628,0.160688
0.728457,0.231583,0.03996
0.78754,0.16234,0.05012
0.876083,0.108776,0.015142
0.868566,0.116393,0.015041
0.7652,0.216766,0.018034
0.927621,0.06139,0.010989
0.448679,0.381944,0.169377
0.363261,0.428526,0.208213
0.806873,0.142736,0.050391
0.939318,0.049714,0.010968
0.932816,0.057822,0.009362
0.88419,0.083773,0.032037
0.588664,0.294965,0.116372
0.886845,0.098697,0.014458
0.906723,0.075697,0.01758
0.930831,0.057533,0.011637
0.949691,0.038489,0.01182
0.904997,0.070334,0.024669
0.897432,0.077315,0.025253
0.939721,0.049505,0.010773
0.163267,0.290314,0.546418
0.379284,0.474548,0.146168
0.147631,0.457612,0.394757
0.139665,0.352726,0.50761
0.160958,0.393685,0.445357
0.054335,0.35346,0.592205
0.267747,0.377424,0.354829
0.262463,0.615533,0.122004
0.165806,0.362651,0.471543
0.12802,0.526614,0.345366
0.277843,0.400587,0.32157
0.308939,0.544224,0.146838
0.493222,0.380818,0.12596
0.164967,0.508471,0.326562
0.46737,0.353749,0.178881
0.132125,0.362024,0.505851
0.125343,0.272934,0.601722
0.265229,0.315466,0.419306
0.089184,0.20408,0.706737
0.045401,0.080534,0.874065
0.13282,0.578485,0.288695
0.164642,0.499153,0.336205
0.329031,0.452381,0.218588
0.684241,0.279554,0.036205
0.292754,0.35562,0.351626
0.733847,0.244822,0.021331
0.581064,0.255936,0.163
0.932218,0.055227,0.012555
0.02432,0.791824,0.183856
0.194806,0.495755,0.309439
0.308272,0.446402,0.245326
0.157261,0.529561,0.313178
0.160577,0.512523,0.3269
0.675192,0.257837,0.06697
0.16046,0.245084,0.594456
0.241484,0.309695,0.448821
0.729352,0.198431,0.072217
0.718132,0.200724,0.081144
0.275585,0.254792,0.469623
0.424454,0.303249,0.272296
0.753293,0.183332,0.063375
0.375916,0.394902,0.229181
0.588478,0.288701,0.122821
0.65846,0.302795,0.038745
0.150599,0.320538,0.528863
0.168952,0.457218,0.37383
0.83794,0.112199,0.049861
0.560383,0.302493,0.137124
0.82392,0.149143,0.026937
0.915726,0.068805,0.015469
0.276433,0.618243,0.105324
0.740521,0.176504,0.082975
0.111429,0.269005,0.619567
0.629164,0.294166,0.07667
0.522598,0.374654,0.102747
0.231447,0.409912,0.35864
0.919422,0.069904,0.010675
0.749899,0.197594,0.052507
0.791717,0.159128,0.049156
0.875998,0.10479,0.019212
0.561344,0.285379,0.153277
0.577484,0.279701,0.142815
0.418485,0.401032,0.180483
0.433108,0.41959,0.147302
0.441433,0.349968,0.208599
0.84644,0.139534,0.014026
0.925001,0.065512,0.009487
0.899907,0.088768,0.011326
0.778765,0.207102,0.014133
0.487156,0.394551,0.118293
0.146341,0.518734,0.334925
0.351495,0.426992,0.221513
0.755113,0.225481,0.019406
0.369435,0.466332,0.164232
0.382383,0.510127,0.107491
0.115436,0.525973,0.35859
0.17157,0.213164,0.615266
0.637498,0.310248,0.052254
0.146485,0.168039,0.685476
0.858225,0.116935,0.02484
0.758653,0.213543,0.027803
0.757738,0.218918,0.023344
0.911473,0.074458,0.014069
0.746991,0.172253,0.080756
0.35557,0.503794,0.140636
0.07544,0.424883,0.499676
0.670944,0.303863,0.025192
0.885688,0.093549,0.020763
0.938358,0.046593,0.015049
0.833808,0.143917,0.022274
0.071771,0.354535,0.573694
0.373456,0.487634,0.13891
0.029783,0.375042,0.595175
0.037566,0.196219,0.766215
0.901279,0.081069,0.017652
0.8834,0.101035,0.015565
0.875589,0.110887,0.013524
0.917598,0.067059,0.015342
0.635488,0.281452,0.08306
0.892354,0.0954,0.012246
0.893015,0.08546,0.021526
0.576408,0.342686,0.080906
0.859832,0.103131,0.037036
0.758991,0.189137,0.051871
0.770705,0.184145,0.04515
0.191302,0.504519,0.304179
0.47694,0.457297,0.065763
0.543856,0.436538,0.019607
0.108539,0.374237,0.517223
0.345066,0.508692,0.146242
0.278623,0.400007,0.32137
0.781848,0.177267,0.040885
0.921902,0.059293,0.018805
0.784006,0.194805,0.02119
0.468373,0.448031,0.083596
0.775754,0.184948,0.039299
0.13492,0.563128,0.301952
0.796303,0.186146,0.017551
0.878947,0.098905,0.022148
0.623236,0.31455,0.062214
0.338626,0.480914,0.18046
0.936821,0.052556,0.010623
0.72275,0.25382,0.02343
0.32373,0.480495,0.195775
0.721541,0.229156,0.049303
0.520978,0.445483,0.033539
0.401247,0.525072,0.07368
0.455782,0.518329,0.025889
0.279194,0.666702,0.054104
0.732925,0.238819,0.028256
0.415177,0.477466,0.107357
0.118326,0.383861,0.497813
0.139533,0.393174,0.467293
0.071461,0.317924,0.610615
0.409253,0.553036,0.037711
0.203076,0.735988,0.060935
0.895145,0.086663,0.018192
0.325112,0.236197,0.438691
0.732732,0.24123,0.026038
0.355592,0.533334,0.111075
0.37689,0.545573,0.077537
0.431971,0.528746,0.039283
0.618487,0.27949,0.102022
0.140269,0.798373,0.061357
0.320338,0.398212,0.28145
0.084489,0.37411,0.5414
0.916643,0.071407,0.01195
0.778607,0.182292,0.039101
0.93637,0.052292,0.011338
0.893398,0.091761,0.014841
0.907033,0.083183,0.009784
0.890779,0.09156,0.017661
0.257633,0.695534,0.046833
0.496492,0.470203,0.033304
0.139082,0.682865,0.178054
0.56266,0.397584,0.039757
0.105887,0.512137,0.381976
0.20028,0.525241,0.274479
0.741023,0.232931,0.026046
0.094117,0.254937,0.650946
0.83246,0.146226,0.021314
0.772011,0.19823,0.02976
0.16364,0.240931,0.595429
0.150676,0.252895,0.59643
0.844831,0.12813,0.02704
0.236935,0.534719,0.228346
0.337171,0.46789,0.194939
0.077195,0.661731,0.261074
0.037892,0.068356,0.893752
0.796636,0.182785,0.020579
0.724772,0.241121,0.034107
0.713559,0.238365,0.048076
0.546923,0.426779,0.026298
0.650763,0.269457,0.07978
0.14553,0.488299,0.366171
0.665772,0.272576,0.061652
0.88943,0.095133,0.015437
0.240639,0.471389,0.287971
0.929465,0.055188,0.015347
0.873316,0.113213,0.013471
0.171436,0.536105,0.292459
0.463406,0.374316,0.162278
0.749194,0.224209,0.026597
0.486404,0.460434,0.053163
0.296383,0.585312,0.118305
0.533999,0.38315,0.082851
0.850485,0.126612,0.022902
0.89652,0.088194,0.015286
0.396098,0.488632,0.11527
0.88655,0.096611,0.016838
0.897991,0.088159,0.01385
0.723712,0.211254,0.065034
0.332702,0.449951,0.217347
0.813225,0.162472,0.024303
0.938381,0.052125,0.009494
0.871366,0.113322,0.015312
0.822539,0.159232,0.018229
0.849856,0.134672,0.015471
0.194087,0.651862,0.154051
0.41168,0.446802,0.141518
0.928804,0.051145,0.020051
0.313354,0.279865,0.406781
0.652752,0.324664,0.022585
0.640673,0.321855,0.037471
0.761524,0.188715,0.049761
0.90839,0.068375,0.023235
0.869333,0.119568,0.011099
0.313448,0.502374,0.184178
0.892404,0.073951,0.033644
0.895963,0.083363,0.020675
0.235184,0.633379,0.131437
0.298706,0.551119,0.150176
0.732225,0.237867,0.029908
0.920338,0.066348,0.013314
0.850587,0.094516,0.054897
0.91743,0.068003,0.014567
0.84801,0.116531,0.035459
0.896674,0.076896,0.02643
0.912991,0.068154,0.018855
0.516149,0.3883,0.095551
0.70628,0.213867,0.079853
0.779185,0.163878,0.056937
0.826047,0.143479,0.030474
0.849488,0.132462,0.01805
0.9142,0.074303,0.011497
0.764643,0.179344,0.056013
0.826975,0.140218,0.032808
0.414621,0.478632,0.106747
0.102366,0.396563,0.50107
0.594433,0.359276,0.046291
0.203965,0.725087,0.070948
0.678885,0.297545,0.02357
0.307928,0.562318,0.129755
0.76276,0.220825,0.016414
0.589602,0.372054,0.038345
0.84152,0.125485,0.032995
0.170029,0.570569,0.259401
0.237943,0.614755,0.147302
0.478907,0.454197,0.066896
0.506799,0.40914,0.084061
0.285461,0.614504,0.100035
0.605893,0.307898,0.086209
0.110321,0.271442,0.618237
0.911778,0.074092,0.01413
0.597386,0.334187,0.068427
0.856567,0.130479,0.012954
0.820764,0.161909,0.017327
0.84904,0.121578,0.029382
0.643588,0.30322,0.053192
0.391335,0.467526,0.141139
0.458488,0.408781,0.132732
0.596325,0.356493,0.047182
0.40183,0.331255,0.266915
0.880403,0.107928,0.011669
0.683398,0.29,0.026602
0.852551,0.130304,0.017145
0.355007,0.380561,0.264432
0.200632,0.639497,0.159872
0.803793,0.166961,0.029245
0.149765,0.478676,0.371559
0.833508,0.150052,0.016439
0.862477,0.116965,0.020558
0.746425,0.234673,0.018902
0.165716,0.638967,0.195317
0.376198,0.416871,0.206931
0.627894,0.326132,0.045974
0.063857,0.80634,0.129803
0.233686,0.516359,0.249955
0.336949,0.547979,0.115072
0.237477,0.258993,0.503529
0.522547,0.399543,0.07791
0.248278,0.620654,0.131068
0.431608,0.480634,0.087758
0.586761,0.371905,0.041335
0.730521,0.229714,0.039765
0.841729,0.138784,0.019487
0.386317,0.559539,0.054144
0.348819,0.581308,0.069873
0.373302,0.489994,0.136704
0.61673,0.31045,0.07282
0.155403,0.70806,0.136537
0.810004,0.163162,0.026835
0.891475,0.088928,0.019597
0.87305,0.096977,0.029972
0.85016,0.135958,0.013882
0.581446,0.371856,0.046698
0.488538,0.446977,0.064484
0.269684,0.593525,0.13679
0.894294,0.09396,0.011745
0.159127,0.732972,0.107901
0.75662,0.215959,0.027421
0.691429,0.279544,0.029027
0.497025,0.464041,0.038934
0.280192,0.623735,0.096074
0.605704,0.366441,0.027854
0.810698,0.165426,0.023876
0.745599,0.235905,0.018496
0.863325,0.113,0.023675
0.723054,0.254478,0.022468
0.902909,0.082134,0.014958
0.829689,0.151215,0.019096
0.276804,0.60299,0.120206
0.845747,0.129179,0.025074
0.698963,0.276872,0.024165
0.797425,0.172183,0.030392
0.928812,0.056747,0.014441
0.524812,0.29257,0.182618
0.89288,0.092671,0.01445
